trade_direction,entry_atr_mult,sl_atr_mult,tp_atr_mult,min_sl,min_hold,max_hold,cooldown,long_threshold,short_threshold,signal_quantile,score,sharpe,total_ret,maxdd,win_rate,n_trades,n_long,n_short
short_only,1.0,2.5,2.0,0.01,4,24,3,0.95,0.05,0.05,0.5547735456300822,0.576119799709683,0.10686730329997607,-0.1323981490993495,0.5421686746987951,83,0,83
short_only,0.6,2.0,2.5,0.015,8,24,3,0.98,0.02,0.02,0.5546907252837681,0.6316688165260619,0.09524332385681156,-0.11613279024923107,0.4807692307692308,52,0,52
long_only,1.0,2.0,3.0,0.015,8,24,3,0.925,0.075,0.075,0.5545378174349206,0.6051809698079668,0.11916616507522093,-0.12026302796375128,0.5555555555555556,63,63,0
short_only,0.6,2.5,2.5,0.015,8,48,3,0.97,0.03,0.03,0.5543800833460266,0.6391685340304537,0.12183902776999145,-0.15197199919314586,0.4523809523809524,42,0,42
both,0.3,2.0,2.0,0.01,8,48,2,0.8,0.2,0.2,0.5543689505207644,0.5850453911992661,0.2282802684409213,-0.2315925473895927,0.5247933884297521,242,107,135
both,1.0,2.0,2.5,0.01,8,24,3,0.97,0.03,0.03,0.5540416045581174,0.5609748073795963,0.11010765088048347,-0.1352584182135063,0.5604395604395604,91,29,62
long_only,0.6,1.5,3.0,0.01,8,48,3,0.8,0.2,0.2,0.5540277036576117,0.5128430137329804,0.13572507076155182,-0.1364274463058348,0.46956521739130436,115,115,0
both,0.6,1.5,3.0,0.01,4,48,3,0.85,0.15,0.15,0.5537499750720317,0.5522211829151787,0.1881579793727195,-0.1489641943201663,0.42028985507246375,207,89,118
both,1.0,2.0,2.0,0.01,4,48,3,0.9,0.1,0.1,0.5537435454079224,0.5329540977655012,0.16806551929453728,-0.18232220775671543,0.5433526011560693,173,74,99
short_only,1.0,2.5,3.0,0.015,8,24,2,0.95,0.05,0.05,0.5530963605479411,0.5752409503439418,0.12492698469369667,-0.14634041926920416,0.46835443037974683,79,0,79
short_only,0.6,2.5,3.0,0.015,8,24,2,0.95,0.05,0.05,0.5530963605479411,0.5752409503439418,0.12492698469369667,-0.14634041926920416,0.46835443037974683,79,0,79
short_only,0.3,1.5,2.5,0.015,4,48,3,0.97,0.03,0.03,0.55287232331346,0.6331735658741382,0.1150726128499775,-0.14613816671131546,0.41304347826086957,46,0,46
both,0.6,1.5,2.0,0.015,4,48,3,0.97,0.03,0.03,0.5525813019194107,0.5787005485830752,0.12820544213371798,-0.15934953071748756,0.47368421052631576,76,29,47
long_only,0.3,2.5,2.0,0.01,8,24,3,0.925,0.075,0.075,0.5525196303022424,0.6009704142158666,0.11055779674373167,-0.08278046635744139,0.5606060606060606,66,66,0
short_only,1.0,1.5,3.0,0.015,8,24,3,0.98,0.02,0.02,0.5523218207533613,0.6312301591083205,0.09448484972969884,-0.10785532298473251,0.49019607843137253,51,0,51
short_only,0.3,2.5,3.0,0.01,8,48,3,0.85,0.15,0.15,0.5519659134222917,0.5270027307319299,0.15587358442094024,-0.21745156177043343,0.48598130841121495,107,0,107
short_only,0.6,1.5,3.0,0.01,8,24,3,0.97,0.03,0.03,0.5518629538277213,0.6102653377223093,0.1007880371819021,-0.10402839213171146,0.5,62,0,62
both,0.6,1.5,2.5,0.01,4,24,3,0.97,0.03,0.03,0.5511999608704716,0.5485162551595767,0.10895401531580773,-0.13128159100430428,0.5463917525773195,97,31,66
both,1.0,1.5,3.0,0.015,8,24,2,0.98,0.02,0.02,0.5511646230720004,0.591408384028577,0.10518759261695942,-0.14547979100050407,0.4861111111111111,72,20,52
short_only,1.0,2.5,2.5,0.015,4,48,2,0.97,0.03,0.03,0.5509565455494592,0.6359240593895649,0.12127692581697769,-0.15428678344804864,0.42857142857142855,42,0,42
both,0.6,2.0,3.0,0.015,4,24,2,0.97,0.03,0.03,0.5508734746637529,0.5491881177494978,0.12123366594711316,-0.17347256011649614,0.5212765957446809,94,32,62
short_only,1.0,2.0,2.0,0.01,4,48,3,0.98,0.02,0.02,0.5500061226652768,0.6364341772731441,0.10169037572906325,-0.11936046338835371,0.5333333333333333,45,0,45
short_only,0.6,2.5,3.0,0.01,4,48,2,0.9,0.1,0.1,0.5494598157963388,0.5511934294536571,0.14846422629704548,-0.13445739536556428,0.5517241379310345,87,0,87
both,1.0,2.0,3.0,0.015,4,24,3,0.97,0.03,0.03,0.5493672798892423,0.5577408763535765,0.11587444413420678,-0.17502151223226348,0.5393258426966292,89,30,59
both,0.6,1.5,3.0,0.01,4,24,2,0.97,0.03,0.03,0.5493072379245469,0.5413357300248273,0.11488679507468857,-0.13734285717981692,0.5050505050505051,99,32,67
short_only,0.6,1.5,3.0,0.015,8,24,3,0.9,0.1,0.1,0.5491830556526798,0.5143945072448423,0.12577515967904396,-0.1829101161967842,0.46017699115044247,113,0,113
both,1.0,1.5,3.0,0.01,4,24,2,0.97,0.03,0.03,0.5490362354365942,0.5413427120573711,0.114035686227272,-0.13596454516298626,0.5050505050505051,99,32,67
short_only,0.6,1.5,2.0,0.015,8,48,2,0.925,0.075,0.075,0.5486301819585537,0.566651102327747,0.1328522703868027,-0.13192757569027125,0.4875,80,0,80
long_only,1.0,2.5,2.5,0.01,4,48,3,0.85,0.15,0.15,0.5486172495037329,0.5480431110239495,0.1282914136961224,-0.15584912522233224,0.5217391304347826,92,92,0
long_only,0.3,2.0,2.0,0.015,8,48,3,0.8,0.2,0.2,0.548335837143498,0.5212944872866576,0.15001075038642897,-0.1729338700177369,0.5384615384615384,104,104,0
short_only,1.0,1.5,3.0,0.01,8,24,2,0.925,0.075,0.075,0.5482057653436153,0.5213469974864171,0.11659023691630255,-0.1372500470152496,0.44545454545454544,110,0,110
both,0.6,1.5,2.5,0.015,4,48,3,0.85,0.15,0.15,0.5481199251748927,0.5263594188356848,0.18913466466744455,-0.16956408724156966,0.4692737430167598,179,76,103
long_only,0.3,2.0,3.0,0.015,8,24,2,0.925,0.075,0.075,0.5474824687946831,0.5985122694884714,0.11796532805745619,-0.1274748323439133,0.5238095238095238,63,63,0
long_only,0.3,2.0,2.5,0.01,8,24,2,0.925,0.075,0.075,0.5474015706780606,0.5929565725268535,0.11429508140444788,-0.07697595984927214,0.5223880597014925,67,67,0
long_only,0.6,2.0,3.0,0.01,8,24,2,0.9,0.1,0.1,0.5473154916706129,0.5596822730426343,0.12422177954653901,-0.15294514319775515,0.5176470588235295,85,85,0
long_only,0.6,1.5,2.0,0.015,8,24,3,0.9,0.1,0.1,0.547293299434271,0.5668660844084025,0.1225175507860341,-0.16321272925278393,0.5185185185185185,81,81,0
long_only,0.3,1.5,2.5,0.015,8,24,3,0.9,0.1,0.1,0.5472536130239389,0.5663708841588796,0.12395621155673808,-0.17913854347339928,0.5061728395061729,81,81,0
both,1.0,1.5,2.5,0.01,4,24,3,0.97,0.03,0.03,0.5471786128395156,0.5447861155751805,0.1080799892960087,-0.13158165289326618,0.5463917525773195,97,31,66
long_only,0.3,1.5,2.0,0.015,4,24,2,0.925,0.075,0.075,0.5465660106520343,0.5915590852669225,0.11093385085161978,-0.08174899548739743,0.5147058823529411,68,68,0
long_only,1.0,1.5,2.5,0.01,8,24,3,0.85,0.15,0.15,0.5462767882533677,0.5143482060615581,0.12728851512459505,-0.13968061338205146,0.45045045045045046,111,111,0
both,0.6,1.5,2.0,0.015,8,24,2,0.925,0.075,0.075,0.5457365789503872,0.5265441708557898,0.15426114327783202,-0.13653220314687964,0.5117647058823529,170,66,104
long_only,0.6,2.0,3.0,0.01,8,24,2,0.925,0.075,0.075,0.5457097746733686,0.5933226445615822,0.113100454770241,-0.0849751488457229,0.5303030303030303,66,66,0
both,1.0,2.5,2.0,0.01,4,24,2,0.97,0.03,0.03,0.545142916070563,0.5386203508727312,0.11047727822305209,-0.19049180381964026,0.5757575757575758,99,33,66
both,0.3,1.5,2.0,0.015,4,48,2,0.95,0.05,0.05,0.5449053809107003,0.5105185811865957,0.14086316308258318,-0.17944180208918797,0.4636363636363636,110,49,61
both,0.6,2.0,3.0,0.01,8,24,3,0.97,0.03,0.03,0.5446675578144581,0.5529801281979634,0.11097571823795627,-0.151758703970662,0.5666666666666667,90,29,61
long_only,0.6,1.5,2.5,0.01,8,48,3,0.85,0.15,0.15,0.5440685492190896,0.5324419980402338,0.13170031995610088,-0.12558041441730358,0.4387755102040816,98,98,0
both,1.0,2.0,3.0,0.01,8,24,3,0.97,0.03,0.03,0.5440504278462592,0.5524076555909185,0.11084062246663806,-0.1487681896093527,0.5666666666666667,90,29,61
both,0.3,2.0,3.0,0.015,8,48,3,0.98,0.02,0.02,0.544043776621574,0.6235358018589847,0.13202240488948735,-0.2424346036024053,0.44642857142857145,56,19,37
long_only,1.0,1.5,2.0,0.01,8,48,3,0.8,0.2,0.2,0.5434102630164352,0.5007955774948093,0.12949738857749105,-0.14659988626921439,0.5118110236220472,127,127,0
both,0.6,1.5,2.5,0.015,8,48,3,0.8,0.2,0.2,0.5431551985411276,0.564698579356101,0.22348145138238462,-0.2757522319225147,0.4720812182741117,197,93,104
long_only,1.0,2.5,2.0,0.015,8,24,3,0.8,0.2,0.2,0.5430544771275454,0.505045671366747,0.13942330721442553,-0.2195208824832659,0.5080645161290323,124,124,0
short_only,1.0,2.0,2.0,0.01,4,48,2,0.925,0.075,0.075,0.5429950437648046,0.5387116566872575,0.11893762148567233,-0.1337967233902949,0.53125,96,0,96
short_only,0.6,2.5,2.0,0.01,4,24,3,0.925,0.075,0.075,0.5428784806616818,0.5163033123612587,0.11063622512174964,-0.1636368127523758,0.5045045045045045,111,0,111
short_only,0.6,2.5,2.0,0.01,4,24,2,0.95,0.05,0.05,0.5420691444494535,0.5574256937192765,0.10485286630470236,-0.13080698877808808,0.5057471264367817,87,0,87
long_only,1.0,1.5,2.5,0.015,8,48,3,0.8,0.2,0.2,0.5420219165029576,0.5147093394800407,0.14031857903485845,-0.20049264148362989,0.5,106,106,0
long_only,1.0,2.0,3.0,0.01,8,24,3,0.95,0.05,0.05,0.5419419831679054,0.620808237534948,0.09943224743474088,-0.11984949582945062,0.56,50,50,0
both,0.6,2.5,3.0,0.015,4,24,3,0.97,0.03,0.03,0.5418204864909667,0.5497105422536005,0.11736599193377129,-0.15325408176398883,0.5617977528089888,89,30,59
short_only,0.6,2.0,2.0,0.01,8,24,3,0.95,0.05,0.05,0.5417620285790716,0.5650415505152591,0.10607242658689708,-0.11855426282497848,0.5121951219512195,82,0,82
short_only,0.3,2.0,2.5,0.015,8,24,3,0.98,0.02,0.02,0.5412703957739089,0.6186228297770773,0.09416661787146707,-0.11082124649946506,0.5,52,0,52
both,0.6,1.5,2.5,0.01,4,24,2,0.97,0.03,0.03,0.5412550410491797,0.5332180837589157,0.11001763357350969,-0.14266961745766338,0.52,100,32,68
short_only,0.3,2.5,2.5,0.015,8,48,3,0.97,0.03,0.03,0.5412131760999211,0.6267806790196062,0.11940171245647835,-0.15583884329410477,0.42857142857142855,42,0,42
long_only,0.6,1.5,3.0,0.01,4,24,3,0.85,0.15,0.15,0.5411788535728526,0.5164592474934776,0.10507883649905692,-0.14761201361979404,0.43243243243243246,111,111,0
long_only,1.0,1.5,2.0,0.01,8,24,3,0.85,0.15,0.15,0.5409891729221887,0.5123769543033525,0.11685803100168757,-0.14228965701522092,0.4774774774774775,111,111,0
both,0.6,1.5,3.0,0.01,8,24,3,0.9,0.1,0.1,0.540746045627251,0.5370448129891929,0.1766105168560017,-0.19751015879527595,0.45,200,82,118
long_only,0.3,2.0,2.0,0.015,8,24,2,0.925,0.075,0.075,0.5406610253868861,0.5900366222563905,0.11280785198407095,-0.11082340912310608,0.5230769230769231,65,65,0
both,1.0,1.5,2.5,0.015,8,48,3,0.8,0.2,0.2,0.5403676191080784,0.5617880476635381,0.2220519861571062,-0.27494235166928094,0.47715736040609136,197,93,104
short_only,0.3,1.5,2.0,0.015,8,48,3,0.925,0.075,0.075,0.5401744883065585,0.5573287093691053,0.13024557216183585,-0.13171774294053282,0.49382716049382713,81,0,81
short_only,0.3,2.5,3.0,0.015,4,48,2,0.9,0.1,0.1,0.5399962209329467,0.5530857022398267,0.15677645382937944,-0.21405685450702597,0.5662650602409639,83,0,83
both,1.0,2.5,3.0,0.015,8,24,3,0.95,0.05,0.05,0.5395794678864881,0.49487700226321574,0.1363367130212938,-0.17301687411621447,0.5196850393700787,127,50,77
long_only,1.0,1.5,3.0,0.015,4,24,3,0.85,0.15,0.15,0.5395182095107427,0.5145573940799391,0.12105226115198686,-0.19791661074154024,0.4722222222222222,108,108,0
both,1.0,2.0,2.5,0.01,8,24,2,0.925,0.075,0.075,0.5389407307506012,0.5213438089490937,0.15622867152864606,-0.12294067414301321,0.49710982658959535,173,67,106
both,0.6,2.0,2.5,0.01,8,24,2,0.925,0.075,0.075,0.5389027689239168,0.5211447623018367,0.15681097024611645,-0.12294067414301237,0.5028901734104047,173,67,106
short_only,1.0,1.5,2.5,0.01,4,24,2,0.97,0.03,0.03,0.5386426373758203,0.5897189628933962,0.09304681731053344,-0.11553044992925018,0.5,68,0,68
long_only,0.3,1.5,2.0,0.015,8,24,3,0.8,0.2,0.2,0.5385209673753613,0.5007375311958918,0.13230297610845576,-0.2099602433829276,0.484375,128,128,0
short_only,0.3,1.5,2.0,0.015,8,48,3,0.97,0.03,0.03,0.538454552687708,0.6216476696054988,0.10632982252071943,-0.1460528624531774,0.43478260869565216,46,0,46
short_only,0.6,1.5,2.0,0.015,8,48,3,0.925,0.075,0.075,0.538417071952138,0.5560274525285785,0.12877076288820066,-0.13294459146446155,0.49382716049382713,81,0,81
both,0.3,2.0,2.5,0.01,8,24,3,0.925,0.075,0.075,0.5383104063597219,0.5186282009784057,0.15345911897415854,-0.11139201030570017,0.4911242603550296,169,67,102
short_only,0.3,2.5,3.0,0.01,4,24,2,0.925,0.075,0.075,0.5377909951392301,0.5188551489377771,0.11785888115478671,-0.17985508160150684,0.47619047619047616,105,0,105
long_only,0.3,1.5,2.5,0.01,8,24,3,0.85,0.15,0.15,0.5374867222312386,0.506485282112711,0.12433238851727357,-0.15055421253288526,0.4594594594594595,111,111,0
short_only,0.6,2.0,2.0,0.015,4,24,2,0.97,0.03,0.03,0.5371623437859337,0.5947533771807076,0.09829245068162629,-0.10591007797684018,0.5238095238095238,63,0,63
long_only,0.6,1.5,3.0,0.015,4,24,2,0.9,0.1,0.1,0.536865178657383,0.5521929622293857,0.11499119252076961,-0.17720999686758165,0.5176470588235295,85,85,0
long_only,1.0,2.0,2.0,0.015,8,48,2,0.85,0.15,0.15,0.5365783862086437,0.5400234377355806,0.13761912832349799,-0.20373222231228785,0.5056179775280899,89,89,0
both,0.6,1.5,2.5,0.01,8,48,3,0.85,0.15,0.15,0.5363696921046265,0.534166524889398,0.19720760341898558,-0.15693588010353418,0.44976076555023925,209,88,121
long_only,0.3,1.5,2.5,0.01,4,48,2,0.95,0.05,0.05,0.5363005966856902,0.610732216612869,0.10266034526140722,-0.18576316987266345,0.4423076923076923,52,52,0
long_only,0.3,2.5,2.5,0.01,8,24,3,0.8,0.2,0.2,0.5357594764129493,0.49651707426667374,0.1302269726677363,-0.20290956555753092,0.5153846153846153,130,130,0
both,0.6,2.5,2.0,0.01,4,48,3,0.9,0.1,0.1,0.5356855597260456,0.5110288598391123,0.1664768324115733,-0.15701269187457115,0.5688622754491018,167,73,94
long_only,0.3,2.0,3.0,0.015,8,24,2,0.95,0.05,0.05,0.5356596403983991,0.6134287405505193,0.10264812957702496,-0.10847726873485979,0.54,50,50,0
both,0.6,2.5,2.0,0.01,8,48,2,0.9,0.1,0.1,0.5351340630938548,0.5067984562313455,0.17799922000846347,-0.18365996672826837,0.5602409638554217,166,74,92
both,1.0,2.5,2.0,0.01,4,48,3,0.9,0.1,0.1,0.534811499464992,0.5103621773356519,0.1656938657579088,-0.1579539961522569,0.562874251497006,167,73,94
both,1.0,2.5,3.0,0.015,4,24,2,0.95,0.05,0.05,0.5344591412882136,0.49937918639362366,0.14091252360736162,-0.21626193027025883,0.48854961832061067,131,52,79
long_only,1.0,1.5,3.0,0.01,4,48,2,0.95,0.05,0.05,0.5344053824914362,0.6095200413057662,0.10557117208256472,-0.18377709517903218,0.43137254901960786,51,51,0
both,0.6,1.5,2.5,0.01,8,24,3,0.925,0.075,0.075,0.5342281162015284,0.5185585575991323,0.14937457250616504,-0.11781981866680127,0.48554913294797686,173,67,106
short_only,1.0,1.5,2.0,0.015,8,48,3,0.97,0.03,0.03,0.5341017629060276,0.617599158438184,0.10542433274587037,-0.14358506542908658,0.45652173913043476,46,0,46
both,0.3,2.5,2.5,0.01,8,24,3,0.97,0.03,0.03,0.5339537730544996,0.5416021840419974,0.10795740779527385,-0.1570429529383457,0.5824175824175825,91,29,62
both,0.6,2.0,2.5,0.01,4,48,3,0.95,0.05,0.05,0.5338396839537631,0.4932249928275439,0.13384414674376743,-0.17989100817715908,0.4608695652173913,115,50,65
long_only,1.0,2.0,2.0,0.015,4,48,3,0.8,0.2,0.2,0.5336078534097022,0.5071299158097955,0.1366982284026017,-0.19288643624226376,0.5283018867924528,106,106,0
long_only,0.3,1.5,3.0,0.015,4,24,3,0.95,0.05,0.05,0.5335953251702126,0.6105824472829207,0.1000525429019905,-0.11626816005907822,0.5294117647058824,51,51,0
both,1.0,1.5,2.5,0.01,4,48,2,0.85,0.15,0.15,0.5333792709191472,0.5459960346646823,0.18874817103294594,-0.11077990686846671,0.44933920704845814,227,101,126
both,1.0,1.5,2.5,0.015,8,24,2,0.97,0.03,0.03,0.5330903546601988,0.5389598693246166,0.1082938209324611,-0.14680444545161242,0.5434782608695652,92,29,63
short_only,0.3,2.0,2.0,0.01,8,48,3,0.95,0.05,0.05,0.5328125109399469,0.5730804688021991,0.11517475317586312,-0.14084618343981622,0.5285714285714286,70,0,70
both,1.0,1.5,2.0,0.01,4,48,3,0.9,0.1,0.1,0.5323643514350622,0.5266579893139667,0.15974567185348842,-0.16507628681240077,0.5078534031413613,191,80,111
long_only,0.6,1.5,3.0,0.015,4,24,3,0.925,0.075,0.075,0.5319426586153262,0.5833265036124161,0.11176971951023362,-0.10635807296440025,0.546875,64,64,0
short_only,0.3,2.0,3.0,0.015,4,24,3,0.95,0.05,0.05,0.5318868972834295,0.5577111463276837,0.11860308780676143,-0.141791313264129,0.5,78,0,78
short_only,0.3,2.5,3.0,0.015,4,24,2,0.98,0.02,0.02,0.5318211554054614,0.6054337616225,0.10017291111110382,-0.12065598823801564,0.4716981132075472,53,0,53
long_only,0.3,2.0,3.0,0.01,8,24,2,0.9,0.1,0.1,0.5317154030558721,0.545062101166073,0.12113317695510539,-0.14762002076165512,0.5176470588235295,85,85,0
both,1.0,2.5,2.5,0.015,8,24,2,0.95,0.05,0.05,0.5311525018574841,0.4892995144125065,0.1321354960786647,-0.2002900397201181,0.5038759689922481,129,50,79
short_only,1.0,2.5,2.0,0.01,4,24,2,0.95,0.05,0.05,0.5309735354448093,0.5471527859950688,0.10242192998488342,-0.1311697481015947,0.5057471264367817,87,0,87
short_only,0.6,1.5,3.0,0.01,4,48,3,0.95,0.05,0.05,0.5305403411908983,0.5768318429457182,0.11715541901522974,-0.10395809067966198,0.42424242424242425,66,0,66
both,0.3,1.5,2.0,0.015,4,24,2,0.925,0.075,0.075,0.5303738560960792,0.5145139044757507,0.15004264779774434,-0.147633886354636,0.4913294797687861,173,68,105
both,0.3,2.0,3.0,0.015,4,24,2,0.97,0.03,0.03,0.5300456334573979,0.5295681985344165,0.11747164918617203,-0.18720767176494785,0.5425531914893617,94,32,62
both,1.0,2.5,3.0,0.015,8,24,2,0.98,0.02,0.02,0.5298298701050095,0.5694629362899254,0.10700621596628501,-0.17778243305332,0.4861111111111111,72,20,52
short_only,1.0,2.5,2.0,0.01,4,24,3,0.925,0.075,0.075,0.5296515495369863,0.5039279218831003,0.10807338693215507,-0.16152170066514476,0.4954954954954955,111,0,111
short_only,0.3,2.5,2.0,0.01,4,24,2,0.925,0.075,0.075,0.5286716262141293,0.5007310979013853,0.10972692161549702,-0.16855313473763495,0.5,112,0,112
short_only,0.3,2.5,2.5,0.01,4,24,2,0.98,0.02,0.02,0.5274312042553014,0.5982488417247601,0.09378812067964959,-0.10341088605119245,0.5,56,0,56
short_only,0.6,2.0,2.5,0.01,8,48,3,0.925,0.075,0.075,0.5273669754659229,0.5417334656288944,0.12848255192529612,-0.17194356842477543,0.4939759036144578,83,0,83
long_only,1.0,2.0,3.0,0.01,8,24,2,0.95,0.05,0.05,0.5271722220121852,0.6010453531543567,0.09941219008078028,-0.1253282321743322,0.5471698113207547,53,53,0
both,0.3,1.5,3.0,0.01,4,24,3,0.95,0.05,0.05,0.527143757954968,0.49404468983174243,0.1219344950835457,-0.190823480840454,0.5036496350364964,137,53,84
long_only,1.0,2.5,3.0,0.015,8,24,2,0.925,0.075,0.075,0.5269710595101322,0.581687292247609,0.11177258835097525,-0.11171872711273338,0.5806451612903226,62,62,0
short_only,1.0,2.0,2.0,0.01,8,24,3,0.95,0.05,0.05,0.5264776218539965,0.5507280264122865,0.10319461425083487,-0.11989158351169332,0.524390243902439,82,0,82
short_only,1.0,2.5,2.5,0.015,8,24,3,0.97,0.03,0.03,0.5264024169036141,0.5883618223618337,0.10013354816468811,-0.09446440294904192,0.55,60,0,60
long_only,0.3,2.0,3.0,0.01,8,24,3,0.85,0.15,0.15,0.5263649490383866,0.5068083400537232,0.12667358324277056,-0.2143598991282978,0.48148148148148145,108,108,0
short_only,0.3,2.0,3.0,0.01,8,24,3,0.98,0.02,0.02,0.5263529813493251,0.6031438228495538,0.09100733900963243,-0.10936427979946291,0.5094339622641509,53,0,53
short_only,0.3,1.5,3.0,0.01,4,24,2,0.9,0.1,0.1,0.5262937659778385,0.4884281945523757,0.116758142313099,-0.12012034544869622,0.4453125,128,0,128
short_only,0.3,2.5,3.0,0.015,8,48,3,0.9,0.1,0.1,0.5260877734722335,0.5366829875628338,0.1466275936246677,-0.18785670366585683,0.5609756097560976,82,0,82
long_only,0.6,2.0,2.0,0.01,8,24,2,0.925,0.075,0.075,0.5260609079550728,0.5748217046327332,0.10464259367696704,-0.09077435802598925,0.5671641791044776,67,67,0
both,0.6,2.0,2.0,0.01,8,24,3,0.925,0.075,0.075,0.5260000371268108,0.510759328500362,0.14540285533514208,-0.12863981670070038,0.5174418604651163,172,67,105
long_only,0.6,2.0,2.0,0.01,8,24,3,0.85,0.15,0.15,0.5258354194684426,0.4992346080181283,0.11579571686944146,-0.17119457448342038,0.5,110,110,0
short_only,1.0,2.0,2.0,0.01,4,48,2,0.98,0.02,0.02,0.525738244930685,0.6132195083733119,0.09861168085189687,-0.11936046338835371,0.5333333333333333,45,0,45
short_only,0.3,2.5,3.0,0.01,8,24,2,0.95,0.05,0.05,0.525444148169953,0.5441573156243469,0.11483158231277324,-0.11853221126010455,0.4939759036144578,83,0,83
both,0.6,2.5,2.5,0.01,8,48,3,0.85,0.15,0.15,0.5250229135908783,0.504825153722481,0.19468269307122887,-0.14394979998320528,0.5355191256830601,183,80,103
long_only,1.0,2.0,2.5,0.015,8,24,3,0.9,0.1,0.1,0.5248746924457423,0.5467010863919343,0.12067480738279768,-0.19389614498959473,0.525,80,80,0
both,0.3,2.0,3.0,0.01,4,24,3,0.9,0.1,0.1,0.5247567706782728,0.524550065302746,0.1658563485675988,-0.17335107980325873,0.48258706467661694,201,83,118
short_only,1.0,2.0,2.5,0.015,8,48,2,0.95,0.05,0.05,0.5246527031316709,0.581766010047725,0.13037825825971394,-0.1592532747846513,0.47368421052631576,57,0,57
both,1.0,1.5,3.0,0.01,8,24,3,0.9,0.1,0.1,0.5243471555612625,0.5221778656288125,0.17061698410901682,-0.1948493859542759,0.45,200,82,118
long_only,0.3,1.5,2.5,0.01,8,48,3,0.95,0.05,0.05,0.52403030673151,0.5967792463864622,0.10765638133102273,-0.17201490656272023,0.4423076923076923,52,52,0
both,0.3,2.0,3.0,0.01,4,24,2,0.925,0.075,0.075,0.5239247261108296,0.5079357521510919,0.15049647016687895,-0.12712435667904917,0.4624277456647399,173,68,105
both,1.0,2.5,2.0,0.01,8,24,2,0.925,0.075,0.075,0.5238126462647112,0.5084136238381602,0.14594894143531345,-0.1093378928036476,0.5290697674418605,172,66,106
long_only,1.0,2.5,2.5,0.01,4,24,2,0.8,0.2,0.2,0.5237535710669072,0.49095338017575174,0.12324339563821818,-0.18581832332880863,0.5362318840579711,138,138,0
both,0.6,1.5,2.5,0.01,4,48,2,0.97,0.03,0.03,0.5234617590719054,0.5431333769755774,0.11190797700861577,-0.1939732627547547,0.4457831325301205,83,30,53
